ID,sex,age_years,right_handedness,years_in_education,highest_education_level,current_education_level,digit_span_forward,digit_span_backward,grammatical_sensitivity,nback_1_back_dprime,nback_2_back_dprime,nback_3_back_dprime,one_minute_reading,predictive_sent_proc_RT,predictive_sent_proc_accuracy,perceptual_speed_visual_RT,perceptual_speed_auditory_RT,perceptual_speed_visual_decision,SEGM_RT_training,SEGM_RT_TRN3_RND4,SEGM_RT_RND4_REC5,SEGM_ACC_training,SEGM_ACC_TRN3_RND4,SEGM_ACC_RND4_REC5,SEGM_2AFC_bigram,SEGM_2AFC_trigram,SEGM_production,AGL_ACC_training,AGL_2AFC_phrase,AGL_2AFC_sentence,AGL_production,selfpaced_gardenpath_target,selfpaced_violation_processing_target,simon_RT,simon_accuracy,stroop_RT,stroop_accuracy,pragmatic_comprehension
1001,female,21.65555556,1,15,secondary,BA_BSc,0.9016202601304854,-0.12298938271540595,-0.7767225055154272,0.38872410492166587,1.0979597710025357,0.49716344035309923,-0.20791816476832592,0.9530699722312636,0.057641323722504745,-1.0160448082372664,0.6675852961134154,-1.114003517150037,-0.06436460052047205,0.027644765057560472,0.5289298217698708,-0.6480859853983437,-1.1342075697685257,-0.9776407389235525,0.544726660018202,-0.8894360213361441,-0.621565568682083,NA,NA,NA,NA,-0.0820279632668005,-0.009616436968855762,0.7127650252273514,0.8240318334650635,1.1815151796493297,0.18199144699759798,-0.15903148260855188
1002,male,24.35555556,1,17,secondary,BA_BSc,0.34514429609908037,0.39202865740535686,-0.7767225055154272,-0.30482671038822146,0.3908192267908804,1.0248390250294939,1.8992560554250963,-0.025918722361188182,0.010915115349101666,-0.8502811975967746,0.11452854766262151,-0.5764059608955097,1.822644081988306,0.08290918724296314,-0.2594083971524471,-0.8959393573750761,-0.30779610629406084,0.8001234675749419,0.544726660018202,-1.2788755281712305,1.3510978856169091,NA,NA,NA,NA,-1.0106051020593483,-0.5122619448084824,-0.30245971890482776,-0.49641978434845246,-0.7028993983747466,0.035216733351678624,0.2084081930679393
1004,female,22.97777778,0,16,secondary,BA_BSc,0.34514429609908037,0.9070466975261197,0.05960233540693559,-0.30482671038822146,0.20343043594174887,0.01499059344890007,0.14697433547477678,1.0836474433934342,-0.526436162727751,-1.028105145283335,-0.19554451780436125,-1.1928767091089607,0.6959312613521309,0.2801925104814322,0.22116669525099042,0.09547413053185355,-0.03232561846923926,0.03822452193273001,1.807502103972812,1.4472010477140205,-1.0160982576481246,NA,NA,NA,NA,0.28842918100820314,-0.7612765341825484,-0.19387456938159442,0.4939189290116846,-0.4460623316132137,-0.698656870103851,0.9432875378070064
1005,male,20.15555556,1,13,secondary,BA_BSc,-0.21133166793232455,-0.12298938271540595,0.8959271763292984,1.5540434215966548,0.7393558969399421,0.4328792833875114,0.5351380076156703,-0.8345506139755512,-0.5030730585410494,-0.5305502183900478,0.25024371070109824,-0.5130260813916862,-0.8488619310940906,-0.7747087060751731,-0.5915697240882425,-0.40023261342161126,-0.5832665941188825,-0.21574179328134063,0.544726660018202,0.2788825131889385,-0.2270328797160414,NA,NA,NA,NA,-2.2415901402833422,1.2280396162596583,-0.5916952902630813,-0.8265326888018315,1.5775232839754951,0.18199144699759798,0.2084081930679393
1102,female,30.47222222,1,16,BA_BSc,MA_MSc,0.34514429609908037,-0.12298938271540595,1.3140895967904798,-0.44188342631525335,0.9531634333894433,-0.4229045052982757,1.0452959767151304,0.7205070670296092,-1.0404243484396303,-0.4746941318518689,2.71588327137166,1.079197176494008,-2.9565745628957423,-2.6098670342698376,-0.29434319169247564,-0.15237924144487885,1.069556332830047,0.8001234675749419,0.12380151708443303,-0.4999965074911462,-0.2270328797160414,NA,NA,NA,NA,-0.764510692533592,-0.8240643755640615,-0.7142016128021137,-0.16630687989507342,0.7131952106932807,-0.5518821476514485,0.5758478621305159
1103,male,27.63333333,1,18,BA_BSc,NA,-0.21133166793232455,-0.12298938271540595,-0.3585600850542458,0.6246083554484457,0.838083894321274,0.6069503355242282,-0.05265269591196849,0.5550869049041375,0.010915115349101666,-0.073313790526684,-0.06280903587547701,-0.9231707567655757,-0.6053010391391465,-0.5850783448192456,-0.42555556086375856,0.09547413053185355,-0.30779610629406084,-0.21574179328134063,1.3865769534623906,-0.4999965074911462,0.9565651919164755,NA,NA,NA,NA,-1.3125731850602225,3.0173860115682625,-0.3242695566295797,-0.49641978434845246,-0.5596006222371613,-0.2583327115531265,0.2084081930679393
1201,female,22.02777778,1,12,secondary,NA,1.4580962241618902,-1.6680435030776943,-0.3585600850542458,-1.02441241013112,-1.2230549391187258,-1.7157219321134347,0.4907764450852825,0.3339706182585683,-0.526436162727751,0.08822430056482,-0.6499458870172365,-0.9110411239882279,-0.21231288453091726,-0.28705193187617223,-0.29648597731358567,-0.15237924144487885,-0.5832665941188825,-0.4697081084954112,-0.2971236334259875,-1.2788755281712305,0.9565651919164755,NA,NA,NA,NA,0.06575506132449899,-0.10429261856594853,-0.12269097136080814,-0.16630687989507342,0.682542929808943,-0.2583327115531265,1.678166882546074
1202,female,22.98888889,0,16,secondary,BA_BSc,0.34514429609908037,0.9070466975261197,1.3140895967904798,-0.8674563881533797,1.5271797400062743,0.2422373361170823,0.42423410128970074,-0.5590332408810867,-0.526436162727751,-1.0271808128819948,-0.7513016022607236,-0.7428367541631885,0.9591894597776238,1.7959024051015642,1.8254481230282718,-0.15237924144487885,0.518615357180404,0.5461571523608713,1.807502103972812,3.0049590890741893,1.3510978856169091,NA,NA,NA,NA,-0.6173066676926606,-0.6659209936722512,-1.009701712017477,-0.49641978434845246,-0.8282093878919311,-0.4051074251990459,0.5758478621305159
1203,female,21.41388889,1,14,secondary,BA_BSc,-0.21133166793232455,-0.6380074228361687,0.05960233540693559,0.48755163952141367,-0.7154325235453161,0.2422373361170823,-0.6182626181744134,0.5429935579339845,-0.526436162727751,-0.21583704364774445,-0.45864104827792307,0.09957133870798948,0.36670725414088334,0.45139617024251055,0.09100355214245798,0.3433275025085859,0.24314486935558233,0.03822452193273001,1.3865769534623906,1.836640554549107,0.5620325029504339,NA,NA,NA,NA,1.3072081483041225,0.9371677188278379,-0.1896982174768546,-0.49641978434845246,-0.6998035944450318,-0.698656870103851,0.9432875378070064
1204,female,20.85555556,1,15,secondary,BA_BSc,0.34514429609908037,0.39202865740535686,0.477764755868117,-0.30482671038822146,-0.06861225324801229,0.12477748818668317,-0.15246621160534113,-0.9588568751372475,0.5482664052476826,-0.6841214444985654,-1.143455570793516,-0.5236267688609653,0.4958657867570678,2.307098310316539,1.5425856432098766,-0.15237924144487885,0.7940858450052255,-0.4697081084954112,1.807502103972812,-0.11055699364614877,0.5620325029504339,NA,NA,NA,NA,0.02296298670950116,-0.47242545202250624,-0.7920673738704836,0.16380602455830548,-0.5715634201384053,0.18199144699759798,0.9432875378070064
